pid,survey.date,content,energy,lonely,refreshed,restful,sad,sleep,stress
ej8gbvzs,2018-10-27,,,,3.0,3.0,,12.0,
ej8gbvzs,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
ej8gbvzs,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
ej8gbvzs,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
ej8gbvzs,2018-10-31,,,,3.0,3.0,,4.0,
ejp5gkxw,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
ejp5gkxw,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
ejp5gkxw,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
ejp5gkxw,2018-10-13,,,,1.0,2.0,,8.0,
ejp5gkxw,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
ejp5gkxw,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
ejp5gkxw,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
ejp5gkxw,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
ejp5gkxw,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
ejp5gkxw,2018-10-19,,,,2.0,3.0,,12.0,
ejp5gkxw,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
ejp5gkxw,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
ejp5gkxw,2018-10-22,,,,2.0,0.0,,0.0,
ejp5gkxw,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
ejp5gkxw,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
ejp5gkxw,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
ejp5gkxw,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
ejp5gkxw,2018-10-27,,,,3.0,3.0,,12.0,
ejp5gkxw,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
ejp5gkxw,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
ejp5gkxw,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
ejp5gkxw,2018-10-31,,,,3.0,3.0,,4.0,
ekbnj4iq,2019-02-14,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0
ekbnj4iq,2019-02-15,2.0,1.0,0.0,,,1.0,,0.0
ekbnj4iq,2019-02-16,1.0,,1.0,,,2.0,,1.0
ekbnj4iq,2019-02-17,1.0,2.0,0.0,2.0,1.0,0.0,,1.0
ekbnj4iq,2019-02-18,1.0,1.0,0.0,1.0,1.0,1.0,,1.0
ekbnj4iq,2019-02-19,1.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0
ekbnj4iq,2019-02-20,2.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0
ekbnj4iq,2019-02-21,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0
ekbnj4iq,2019-02-22,2.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0
ekbnj4iq,2019-02-23,1.0,2.0,0.0,,,0.0,,0.0
ekbnj4iq,2019-02-24,,,,3.0,3.0,,6.0,
ekbnj4iq,2019-02-25,,,,1.0,1.0,,6.0,
ekbnj4iq,2019-02-26,,,,0.0,0.0,,,
ekbnj4iq,2019-02-27,1.0,2.0,1.0,0.0,0.0,1.0,7.0,1.0
ekbnj4iq,2019-02-28,,,,1.0,2.0,,6.0,
ekbnj4iq,2019-03-01,,,,0.0,0.0,,6.0,
ekbnj4iq,2019-03-02,,,,1.0,1.0,,6.0,
ekbnj4iq,2019-03-04,1.0,2.0,0.0,,,0.0,,2.0
emmh6x9d,2019-02-16,,,,3.0,3.0,,,
emmh6x9d,2019-02-17,1.0,2.0,2.0,,,1.0,,2.0
emmh6x9d,2019-02-18,2.0,3.0,1.0,3.0,2.0,1.0,6.0,1.0
emmh6x9d,2019-02-26,3.0,3.0,1.0,,,1.0,,2.0
emmh6x9d,2019-02-27,3.0,4.0,1.0,2.0,2.0,1.0,,1.0
enti896e,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
enti896e,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
enti896e,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
enti896e,2018-10-13,,,,1.0,2.0,,8.0,
enti896e,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
enti896e,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
enti896e,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
enti896e,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
enti896e,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
enti896e,2018-10-19,,,,2.0,3.0,,12.0,
enti896e,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
enti896e,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
enti896e,2018-10-22,,,,2.0,0.0,,0.0,
enti896e,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
enti896e,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
enti896e,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
enti896e,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
enti896e,2018-10-27,,,,3.0,3.0,,12.0,
enti896e,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
enti896e,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
enti896e,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
enti896e,2018-10-31,,,,3.0,3.0,,4.0,
enyeh6xq,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
enyeh6xq,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
enyeh6xq,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
enyeh6xq,2018-10-13,,,,1.0,2.0,,8.0,
enyeh6xq,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
enyeh6xq,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
enyeh6xq,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
enyeh6xq,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
enyeh6xq,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
enyeh6xq,2018-10-19,,,,2.0,3.0,,12.0,
enyeh6xq,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
enyeh6xq,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
enyeh6xq,2018-10-22,,,,2.0,0.0,,0.0,
enyeh6xq,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
enyeh6xq,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
enyeh6xq,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
enyeh6xq,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
enyeh6xq,2018-10-27,,,,3.0,3.0,,12.0,
enyeh6xq,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
enyeh6xq,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
enyeh6xq,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
enyeh6xq,2018-10-31,,,,3.0,3.0,,4.0,
epan6heu,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
epan6heu,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
epan6heu,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
epan6heu,2018-10-13,,,,1.0,2.0,,8.0,
epan6heu,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
epan6heu,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
epan6heu,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
epan6heu,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
epan6heu,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
epan6heu,2018-10-19,,,,2.0,3.0,,12.0,
epan6heu,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
epan6heu,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
epan6heu,2018-10-22,,,,2.0,0.0,,0.0,
epan6heu,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
epan6heu,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
epan6heu,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
epan6heu,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
epan6heu,2018-10-27,,,,3.0,3.0,,12.0,
epan6heu,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
epan6heu,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
epan6heu,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
epan6heu,2018-10-31,,,,3.0,3.0,,4.0,
epfj9n3g,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
epfj9n3g,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
epfj9n3g,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
epfj9n3g,2018-10-13,,,,1.0,2.0,,8.0,
epfj9n3g,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
epfj9n3g,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
epfj9n3g,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
epfj9n3g,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
epfj9n3g,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
epfj9n3g,2018-10-19,,,,2.0,3.0,,12.0,
epfj9n3g,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
epfj9n3g,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
epfj9n3g,2018-10-22,,,,2.0,0.0,,0.0,
epfj9n3g,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
epfj9n3g,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
epfj9n3g,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
epfj9n3g,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
epfj9n3g,2018-10-27,,,,3.0,3.0,,12.0,
epfj9n3g,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
epfj9n3g,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
epfj9n3g,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
epfj9n3g,2018-10-31,,,,3.0,3.0,,4.0,
epkeig1b,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
epkeig1b,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
epkeig1b,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
epkeig1b,2018-10-13,,,,1.0,2.0,,8.0,
epkeig1b,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
epkeig1b,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
epkeig1b,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
epkeig1b,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
epkeig1b,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
epkeig1b,2018-10-19,,,,2.0,3.0,,12.0,
epkeig1b,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
epkeig1b,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
epkeig1b,2018-10-22,,,,2.0,0.0,,0.0,
epkeig1b,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
epkeig1b,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
epkeig1b,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
epkeig1b,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
epkeig1b,2018-10-27,,,,3.0,3.0,,12.0,
epkeig1b,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
epkeig1b,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
epkeig1b,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
epkeig1b,2018-10-31,,,,3.0,3.0,,4.0,
eq9qz4xs,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
eq9qz4xs,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
eq9qz4xs,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
eq9qz4xs,2018-10-13,,,,1.0,2.0,,8.0,
eq9qz4xs,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
eq9qz4xs,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
eq9qz4xs,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
eq9qz4xs,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
eq9qz4xs,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
eq9qz4xs,2018-10-19,,,,2.0,3.0,,12.0,
eq9qz4xs,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
eq9qz4xs,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
eq9qz4xs,2018-10-22,,,,2.0,0.0,,0.0,
eq9qz4xs,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
eq9qz4xs,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
eq9qz4xs,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
eq9qz4xs,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
eq9qz4xs,2018-10-27,,,,3.0,3.0,,12.0,
eq9qz4xs,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
eq9qz4xs,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
eq9qz4xs,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
eq9qz4xs,2018-10-31,,,,3.0,3.0,,4.0,
er5vbhgv,2019-02-16,2.0,1.0,0.0,2.0,3.0,0.0,5.0,1.0
er5vbhgv,2019-02-17,2.0,2.0,0.0,3.0,3.0,0.0,6.0,1.0
er5vbhgv,2019-02-18,3.0,2.0,0.0,2.0,3.0,0.0,5.0,0.0
er5vbhgv,2019-02-19,3.0,3.0,0.0,2.0,2.0,0.0,6.0,0.0
er5vbhgv,2019-02-20,3.0,2.0,0.0,2.0,3.0,0.0,6.0,2.0
er5vbhgv,2019-02-21,3.0,3.0,0.0,3.0,3.0,0.0,6.0,1.0
er5vbhgv,2019-02-22,3.0,2.0,0.0,2.0,3.0,0.0,6.0,1.0
er5vbhgv,2019-02-23,3.0,2.0,0.0,3.0,3.0,0.0,6.0,2.0
er5vbhgv,2019-02-24,2.0,2.0,0.0,2.0,3.0,0.0,7.0,2.0
er5vbhgv,2019-02-25,3.0,2.0,0.0,3.0,3.0,0.0,6.0,2.0
er5vbhgv,2019-02-26,2.0,0.0,0.0,2.0,3.0,0.0,6.0,3.0
er5vbhgv,2019-02-27,3.0,4.0,0.0,2.0,3.0,0.0,6.0,1.0
er5vbhgv,2019-02-28,3.0,0.0,0.0,2.0,2.0,0.0,6.0,3.0
er5vbhgv,2019-03-01,3.0,3.0,0.0,1.0,1.0,0.0,5.0,3.0
er5vbhgv,2019-03-02,3.0,2.0,0.0,3.0,3.0,0.0,6.0,3.0
er5vbhgv,2019-03-03,3.0,0.0,0.0,3.0,3.0,0.0,6.0,3.0
er5vbhgv,2019-03-04,3.0,2.0,0.0,1.0,2.0,0.0,6.0,3.0
er5vbhgv,2019-03-05,3.0,3.0,0.0,2.0,3.0,0.0,6.0,3.0
er5vbhgv,2019-03-06,3.0,2.0,0.0,2.0,3.0,1.0,6.0,3.0
er5vbhgv,2019-03-07,,,,3.0,3.0,,6.0,
esdnhz5k,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
esdnhz5k,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
esdnhz5k,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
esdnhz5k,2018-10-13,,,,1.0,2.0,,8.0,
esdnhz5k,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
esdnhz5k,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
esdnhz5k,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
esdnhz5k,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
esdnhz5k,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
esdnhz5k,2018-10-19,,,,2.0,3.0,,12.0,
esdnhz5k,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
esdnhz5k,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
esdnhz5k,2018-10-22,,,,2.0,0.0,,0.0,
esdnhz5k,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
esdnhz5k,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
esdnhz5k,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
esdnhz5k,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
esdnhz5k,2018-10-27,,,,3.0,3.0,,12.0,
esdnhz5k,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
esdnhz5k,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
esdnhz5k,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
esdnhz5k,2018-10-31,,,,3.0,3.0,,4.0,
esq3pmoz,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
esq3pmoz,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
esq3pmoz,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
esq3pmoz,2018-10-13,,,,1.0,2.0,,8.0,
esq3pmoz,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
esq3pmoz,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
esq3pmoz,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
esq3pmoz,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
esq3pmoz,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
esq3pmoz,2018-10-19,,,,2.0,3.0,,12.0,
esq3pmoz,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
esq3pmoz,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
esq3pmoz,2018-10-22,,,,2.0,0.0,,0.0,
esq3pmoz,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
esq3pmoz,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
esq3pmoz,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
esq3pmoz,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
esq3pmoz,2018-10-27,,,,3.0,3.0,,12.0,
esq3pmoz,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
esq3pmoz,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
esq3pmoz,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
esq3pmoz,2018-10-31,,,,3.0,3.0,,4.0,
eta4bghg,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
eta4bghg,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
eta4bghg,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
eta4bghg,2018-10-13,,,,1.0,2.0,,8.0,
eta4bghg,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
eta4bghg,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
eta4bghg,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
eta4bghg,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
eta4bghg,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
eta4bghg,2018-10-19,,,,2.0,3.0,,12.0,
eta4bghg,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
eta4bghg,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
eta4bghg,2018-10-22,,,,2.0,0.0,,0.0,
eta4bghg,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
eta4bghg,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
eta4bghg,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
eta4bghg,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
eta4bghg,2018-10-27,,,,3.0,3.0,,12.0,
eta4bghg,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
eta4bghg,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
eta4bghg,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
eta4bghg,2018-10-31,,,,3.0,3.0,,4.0,
eu3vvoex,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
eu3vvoex,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
eu3vvoex,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
eu3vvoex,2018-10-13,,,,1.0,2.0,,8.0,
eu3vvoex,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
eu3vvoex,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
eu3vvoex,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
eu3vvoex,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
eu3vvoex,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
eu3vvoex,2018-10-19,,,,2.0,3.0,,12.0,
eu3vvoex,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
eu3vvoex,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
eu3vvoex,2018-10-22,,,,2.0,0.0,,0.0,
eu3vvoex,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
eu3vvoex,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
eu3vvoex,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
eu3vvoex,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
eu3vvoex,2018-10-27,,,,3.0,3.0,,12.0,
eu3vvoex,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
eu3vvoex,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
eu3vvoex,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
eu3vvoex,2018-10-31,,,,3.0,3.0,,4.0,
ewexy4hv,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
ewexy4hv,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
ewexy4hv,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
ewexy4hv,2018-10-13,,,,1.0,2.0,,8.0,
ewexy4hv,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
ewexy4hv,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
ewexy4hv,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
ewexy4hv,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
ewexy4hv,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
ewexy4hv,2018-10-19,,,,2.0,3.0,,12.0,
ewexy4hv,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
ewexy4hv,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
ewexy4hv,2018-10-22,,,,2.0,0.0,,0.0,
ewexy4hv,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
ewexy4hv,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
ewexy4hv,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
ewexy4hv,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
ewexy4hv,2018-10-27,,,,3.0,3.0,,12.0,
ewexy4hv,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
ewexy4hv,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
ewexy4hv,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
ewexy4hv,2018-10-31,,,,3.0,3.0,,4.0,
ewpzlm5n,2019-02-14,,,,2.0,2.0,,7.0,
ewpzlm5n,2019-02-15,2.0,3.0,0.0,,,1.0,,1.0
ewpzlm5n,2019-02-17,,,,2.0,2.0,,,
ewpzlm5n,2019-02-18,1.0,2.0,2.0,1.0,1.0,1.0,,2.0
ewpzlm5n,2019-02-19,1.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0
ewpzlm5n,2019-02-20,1.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0
ewpzlm5n,2019-02-21,1.0,2.0,1.0,,,2.0,,2.0
ewpzlm5n,2019-02-24,1.0,2.0,1.0,,,1.0,,2.0
ewpzlm5n,2019-02-25,1.0,2.0,0.0,1.0,1.0,0.0,6.0,1.0
ewpzlm5n,2019-02-26,,,,1.0,1.0,,6.0,
ewpzlm5n,2019-02-27,,,,1.0,1.0,,5.0,
ewpzlm5n,2019-02-28,,,,1.0,1.0,,7.0,
ewpzlm5n,2019-03-05,,,,1.0,1.0,,6.0,
ewpzlm5n,2019-03-07,1.0,2.0,2.0,1.0,1.0,2.0,6.0,1.0
ewpzlm5n,2019-03-14,,,,1.0,1.0,,4.0,
eyny1dd4,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
eyny1dd4,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
eyny1dd4,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
eyny1dd4,2018-10-13,,,,1.0,2.0,,8.0,
